,customer_ID,frequency_score,spending_score
2018,14641.0,7,9.030000000000001
2019,14642.0,2,6.01
2020,14643.0,65,173.11
2021,14644.0,72,427.95
2022,14645.0,54,184.61
2023,14647.0,51,170.31
2024,14650.0,4,27.4
2025,14651.0,288,895.89
2026,14652.0,29,86.6
2027,14654.0,27,35.85
2028,14655.0,110,320.6
2029,14656.0,215,644.4
2030,14657.0,216,573.11
2031,14658.0,29,162.06
2032,14659.0,259,785.89
2033,14660.0,30,70.76
2034,14661.0,4,15.8
2035,14662.0,253,636.19
2036,14663.0,68,152.95
2037,14664.0,99,196.29
2038,14665.0,159,616.61
2039,14666.0,14,25.999999999999996
2040,14668.0,12,26.34
2041,14670.0,188,343.45
2042,14671.0,55,176.73
2043,14672.0,106,299.85
2044,14673.0,163,370.79
2045,14674.0,14,37.519999999999996
2046,14675.0,240,496.86
2047,14676.0,140,234.48
2048,14677.0,14,33.18
2049,14678.0,25,100.43
2050,14679.0,68,217.47
2051,14681.0,20,122.6
2052,14682.0,86,262.04
2053,14683.0,21,24.55
2054,14685.0,204,668.79
2055,14686.0,236,534.62
2056,14687.0,40,119.37
2057,14689.0,13,28.35
2058,14690.0,109,332.01
2059,14691.0,71,260.32
2060,14692.0,164,482.03000000000003
2061,14693.0,76,273.40999999999997
2062,14694.0,15,41.08
2063,14695.0,95,311.8
2064,14696.0,176,436.69
2065,14697.0,22,71.22
2066,14698.0,210,603.27
2067,14699.0,50,111.05
2068,14700.0,170,456.8
2069,14703.0,22,45.13
2070,14705.0,1,1.79
2071,14706.0,28,79.74
2072,14707.0,2,2.9
2073,14708.0,54,224.62
2074,14712.0,32,113.35000000000001
2075,14714.0,98,260.25
2076,14715.0,138,462.66
2077,14716.0,100,161.81
2078,14717.0,12,40.7
2079,14718.0,11,21.72
2080,14719.0,238,569.33
2081,14720.0,37,212.55
2082,14721.0,27,72.07
2083,14722.0,94,311.3
2084,14724.0,43,107.91
2085,14725.0,107,315.41
2086,14726.0,19,37.85
2087,14727.0,73,131.8
2088,14728.0,14,48.68
2089,14729.0,208,430.87
2090,14731.0,45,94.6
2091,14734.0,64,317.28
2092,14736.0,100,301.83
2093,14737.0,45,173.83
2094,14738.0,83,355.77
2095,14739.0,259,647.16
2096,14740.0,238,813.92
2097,14741.0,85,207.48
2098,14742.0,34,84.8
2099,14743.0,3,3.9899999999999998
2100,14744.0,124,540.4
2101,14745.0,147,319.07
2102,14746.0,9,13.75
2103,14747.0,19,121.35
2104,14748.0,220,442.25
2105,14749.0,18,30.69
2106,14750.0,32,84.3
2107,14751.0,7,18.450000000000003
2108,14752.0,5,12.52
2109,14753.0,48,140.41
2110,14754.0,138,363.57
2111,14756.0,122,479.38
2112,14757.0,19,74.56
2113,14758.0,136,822.43
2114,14759.0,102,550.2
2115,14760.0,7,20.25
2116,14761.0,24,66.91
2117,14762.0,30,56.03
2118,14763.0,1,9.95
2119,14764.0,7,10.8
2120,14765.0,39,116.09
2121,14767.0,18,94.33
2122,14768.0,6,22.5
2123,14770.0,198,785.62
2124,14771.0,50,59.19
2125,14772.0,9,31.580000000000002
2126,14773.0,11,54.95
2127,14774.0,13,67.64999999999999
2128,14775.0,80,86.12
2129,14776.0,211,219.94
2130,14777.0,21,99.46
2131,14778.0,35,109.95
2132,14779.0,41,279.8
2133,14780.0,27,74.7
2134,14781.0,1,530.31
2135,14782.0,6,15.100000000000001
2136,14783.0,18,44.77
2137,14784.0,27,78.99000000000001
2138,14785.0,3,2.83
2139,14786.0,7,7.04
2140,14787.0,15,34.32
2141,14788.0,58,161.15
2142,14789.0,6,12.34
2143,14790.0,145,257.33
2144,14791.0,19,65.79
2145,14792.0,4,12.4
2146,14793.0,40,107.65
2147,14794.0,107,671.81
2148,14795.0,6,44.0
2149,14797.0,16,66.73
2150,14798.0,51,85.03
2151,14799.0,23,97.71
2152,14801.0,59,145.34
2153,14803.0,44,127.01
2154,14804.0,12,50.89
2155,14805.0,132,624.79
2156,14806.0,20,38.83
2157,14807.0,40,128.24
2158,14809.0,18,69.76
2159,14810.0,325,774.37
2160,14811.0,28,79.95
2161,14812.0,37,79.42
2162,14813.0,177,556.02
2163,14814.0,32,81.47
2164,14815.0,53,87.71000000000001
2165,14816.0,4,265.9
2166,14817.0,234,959.06
2167,14818.0,107,387.3
2168,14819.0,57,215.26
2169,14820.0,64,257.93
2170,14821.0,72,210.89000000000001
2171,14822.0,9,24.1
2172,14823.0,70,296.43
2173,14824.0,162,414.04
2174,14825.0,314,805.87
2175,14826.0,10,30.450000000000003
2176,14827.0,1,0.0
2177,14828.0,102,191.33
2178,14829.0,113,254.59
2179,14830.0,40,68.99
2180,14831.0,90,313.26
2181,14832.0,3,920.01
2182,14833.0,7,14.0
2183,14834.0,90,376.41
2184,14835.0,3,5.25
2185,14836.0,6,16.75
2186,14837.0,213,350.66
2187,14838.0,71,218.34
2188,14839.0,74,172.59
2189,14840.0,24,70.63
2190,14841.0,300,947.92
2191,14843.0,9,13.899999999999999
2192,14844.0,279,811.78
2193,14845.0,1,0.25
2194,14846.0,13,31.77
2195,14847.0,65,282.14
2196,14848.0,11,14.69
2197,14850.0,205,431.71
2198,14851.0,42,90.85000000000001
2199,14852.0,313,760.43
2200,14853.0,33,204.09
2201,14854.0,222,605.66
2202,14855.0,207,620.98
2203,14856.0,66,206.77
2204,14857.0,218,713.031
2205,14858.0,11,21.45
2206,14859.0,67,204.56
2207,14860.0,12,10.78
2208,14861.0,95,223.32
2209,14862.0,48,103.42
2210,14863.0,11,22.23
2211,14864.0,2,8.0
2212,14865.0,9,4.8100000000000005
2213,14866.0,141,467.75
2214,14867.0,141,798.84
2215,14868.0,214,552.02
2216,14869.0,259,636.76
2217,14870.0,69,348.15
2218,14871.0,201,682.4
2219,14872.0,44,76.97
2220,14873.0,49,221.49
2221,14874.0,6,7.180000000000001
2222,14875.0,93,423.34
2223,14876.0,13,32.36
2224,14877.0,66,206.55
2225,14879.0,27,83.59
2226,14880.0,47,175.69
2227,14881.0,17,23.34
2228,14882.0,70,264.83
2229,14883.0,54,69.66
2230,14884.0,8,15.0
2231,14885.0,32,49.55
2232,14886.0,18,56.3
2233,14887.0,6,9.67
2234,14888.0,20,44.2
2235,14889.0,10,22.6
2236,14890.0,57,127.52
2237,14891.0,63,126.01
2238,14892.0,13,45.65
2239,14893.0,110,340.05
2240,14894.0,49,155.02
2241,14896.0,295,815.3000000000001
2242,14897.0,128,561.38
2243,14898.0,314,981.95
2244,14899.0,137,518.54
2245,14900.0,1,0.29
2246,14901.0,171,518.26
2247,14902.0,65,174.95
2248,14904.0,144,171.98
2249,14905.0,81,191.79
2250,14906.0,3,203.86
2251,14908.0,14,46.949999999999996
2252,14909.0,82,252.67
2253,14910.0,35,103.59
2254,14913.0,247,459.03000000000003
2255,14914.0,1,1.95
2256,14915.0,92,353.63
2257,14916.0,140,299.61
2258,14917.0,29,64.75
2259,14918.0,141,559.19
2260,14919.0,13,41.85
2261,14920.0,97,342.96
2262,14921.0,78,154.06
2263,14922.0,50,199.42000000000002
2264,14923.0,44,151.60999999999999
2265,14924.0,31,308.31
2266,14925.0,1,7.95
2267,14926.0,4,11.1
2268,14927.0,20,46.6
2269,14928.0,24,38.83
2270,14929.0,34,74.0
2271,14931.0,42,791.0600000000001
2272,14932.0,49,410.03
2273,14933.0,5,14.75
2274,14934.0,248,944.83
2275,14935.0,26,44.0
2276,14937.0,35,119.85
2277,14938.0,76,239.57
2278,14939.0,1,934.66
2279,14940.0,32,52.55
2280,14941.0,7,16.4
2281,14942.0,20,87.44
2282,14943.0,5,15.920000000000002
2283,14944.0,310,1041.07
2284,14945.0,11,17.05
2285,14946.0,3,14.05
2286,14947.0,54,277.37
2287,14948.0,64,179.71
2288,14949.0,30,88.5
2289,14950.0,20,108.62
2290,14951.0,20,37.9
2291,14953.0,260,535.3
2292,14954.0,126,390.83
2293,14955.0,31,81.42
2294,14956.0,4,2.12
2295,14957.0,29,77.03999999999999
2296,14958.0,72,408.77
2297,14959.0,61,95.34
2298,14960.0,27,48.7
2299,14962.0,14,71.59
2300,14964.0,13,44.26
2301,14965.0,83,196.56
2302,14966.0,160,371.06
2303,14967.0,30,399.97999999999996
2304,14968.0,85,285.33
2305,14969.0,13,42.11
2306,14970.0,127,621.88
2307,14971.0,160,496.33
2308,14972.0,20,94.1
2309,14973.0,32,680.3100000000001
2310,14974.0,21,72.81
2311,14975.0,26,46.97
2312,14976.0,73,291.04
2313,14977.0,4,9.84
2314,14979.0,53,158.65
2315,14980.0,24,83.7
2316,14981.0,24,50.68
2317,14982.0,39,97.73
2318,14983.0,30,77.1
2319,14984.0,56,252.04
2320,14985.0,87,166.02
2321,14986.0,100,230.75
2322,14987.0,18,55.099999999999994
2323,14988.0,244,530.76
2324,14989.0,18,55.7
2325,14990.0,43,99.86
2326,14991.0,21,85.31
2327,14992.0,27,50.839999999999996
2328,14993.0,10,17.14
2329,14994.0,320,703.62
2330,14995.0,61,158.78
2331,14996.0,41,92.88
2332,14997.0,39,27.54
2333,14998.0,127,435.36
2334,14999.0,9,29.12
2335,15000.0,77,218.26
2336,15001.0,54,200.35
2337,15004.0,158,489.12
2338,15006.0,207,520.32
2339,15007.0,12,37.93
2340,15008.0,12,3.6
2341,15009.0,182,447.39
2342,15010.0,20,63.370000000000005
2343,15011.0,20,41.57
2344,15012.0,255,677.26
2345,15014.0,35,60.660000000000004
2346,15015.0,308,676.93
2347,15016.0,110,357.87
2348,15017.0,20,65.25
2349,15018.0,37,278.18
2350,15019.0,70,155.98
2351,15020.0,28,89.41
2352,15022.0,154,451.89
2353,15025.0,146,442.7
2354,15026.0,140,297.59
2355,15027.0,94,354.16
2356,15028.0,119,282.01
2357,15029.0,11,30.17
2358,15030.0,35,133.04
2359,15032.0,128,257.2
2360,15035.0,27,57.47
2361,15036.0,127,267.73
2362,15037.0,48,106.93
2363,15038.0,287,1017.68
2364,15040.0,1,7.49
2365,15041.0,107,190.99
2366,15042.0,9,30.89
2367,15043.0,52,171.82
2368,15045.0,13,95.78
2369,15047.0,22,49.94
2370,15048.0,121,312.43
2371,15049.0,3,5.49
2372,15050.0,158,423.93
2373,15051.0,291,705.47
2374,15052.0,30,105.34
2375,15053.0,71,111.97
2376,15054.0,114,195.26
2377,15055.0,85,267.02
2378,15056.0,7,22.25
2379,15057.0,71,239.62
2380,15060.0,121,209.13
2381,15062.0,159,408.27
2382,15063.0,5,42.85
2383,15064.0,81,320.0
2384,15065.0,169,852.28
2385,15066.0,53,249.53
2386,15067.0,179,713.16
2387,15068.0,221,510.03
2388,15069.0,70,316.64
2389,15070.0,34,118.7
2390,15071.0,54,253.48
2391,15072.0,13,18.35
2392,15073.0,181,628.72
2393,15074.0,73,144.46
2394,15075.0,27,89.45
2395,15076.0,82,288.12
2396,15077.0,34,168.67000000000002
2397,15079.0,154,637.63
2398,15080.0,31,74.05
2399,15081.0,111,515.78
2400,15082.0,6,13.45
2401,15083.0,5,33.35
2402,15084.0,31,184.73999999999998
2403,15085.0,9,20.91
2404,15086.0,11,31.740000000000002
2405,15087.0,15,30.54
2406,15088.0,60,320.19
2407,15089.0,145,481.39
2408,15090.0,23,81.92
2409,15091.0,60,156.76
2410,15092.0,46,240.93
2411,15094.0,5,15.25
2412,15095.0,126,320.91
2413,15096.0,11,34.23
2414,15097.0,68,211.02
2415,15099.0,23,47.690000000000005
2416,15100.0,26,200.29999999999998
2417,15101.0,64,334.88
2418,15102.0,27,88.98
2419,15103.0,35,197.64000000000001
2420,15104.0,71,399.29
2421,15105.0,151,376.07
2422,15106.0,102,256.96
2423,15107.0,53,318.49
2424,15108.0,61,294.05
2425,15109.0,51,279.05
2426,15110.0,58,416.7
2427,15111.0,151,594.38
2428,15112.0,7,30.5
2429,15113.0,101,220.52
2430,15114.0,231,417.81
2431,15115.0,36,121.97
2432,15116.0,45,124.3
2433,15117.0,132,272.97
2434,15118.0,1,0.17
2435,15119.0,14,108.2
2436,15120.0,22,107.06
2437,15121.0,28,118.35
2438,15122.0,236,824.4
2439,15123.0,183,549.5699999999999
2440,15124.0,31,97.56
2441,15125.0,261,1047.61
2442,15126.0,25,70.07
2443,15127.0,28,85.89
2444,15128.0,132,291.66
2445,15129.0,207,508.5
2446,15130.0,22,53.24
2447,15131.0,7,14.56
2448,15132.0,52,107.26
2449,15133.0,49,128.14
2450,15134.0,85,188.66
2451,15135.0,21,103.59
2452,15136.0,69,144.07
2453,15137.0,40,80.69
2454,15138.0,33,144.38
2455,15139.0,13,17.61
2456,15140.0,113,288.09000000000003
2457,15141.0,83,153.26
2458,15142.0,143,303.85
2459,15143.0,31,94.14
2460,15145.0,67,228.72
2461,15146.0,95,143.32
2462,15147.0,29,88.5
2463,15148.0,20,50.71
2464,15149.0,69,511.27
2465,15151.0,57,786.34
2466,15152.0,308,1043.47
2467,15153.0,22,102.64999999999999
2468,15154.0,195,768.5
2469,15155.0,24,93.91
2470,15156.0,55,156.26
2471,15157.0,160,284.69
2472,15158.0,13,360.24
2473,15160.0,23,58.81
2474,15161.0,33,61.75
2475,15162.0,16,83.2
2476,15163.0,29,70.68
2477,15165.0,54,269.3
2478,15166.0,12,29.64
2479,15167.0,313,1007.5
2480,15168.0,5,16.69
2481,15169.0,59,138.65
2482,15170.0,4,12.7
2483,15171.0,7,23.95
2484,15172.0,110,229.67000000000002
2485,15173.0,88,246.55
2486,15174.0,34,83.87
2487,15175.0,23,17.03
2488,15176.0,53,233.17000000000002
2489,15177.0,26,98.36
2490,15178.0,3,4.05
2491,15179.0,322,962.26
2492,15180.0,58,131.93
2493,15181.0,24,56.85
2494,15182.0,128,439.002
2495,15183.0,39,145.21
2496,15184.0,85,257.54
2497,15185.0,21,48.88
2498,15186.0,52,173.9
2499,15187.0,93,291.2
2500,15188.0,23,59.910000000000004
2501,15190.0,40,90.49
2502,15191.0,35,116.3
2503,15192.0,106,271.97
2504,15193.0,19,121.55
2505,15195.0,1,2.75
2506,15196.0,43,105.15
2507,15197.0,66,216.15
2508,15198.0,32,101.03
2509,15199.0,51,219.0
2510,15200.0,30,113.9
2511,15201.0,131,229.39000000000001
2512,15204.0,9,21.64
2513,15205.0,38,140.74
2514,15206.0,9,24.15
2515,15207.0,27,44.96
2516,15208.0,49,230.43
2517,15209.0,13,45.29
2518,15210.0,67,317.73
2519,15211.0,75,404.57
2520,15212.0,12,45.54
2521,15213.0,25,38.94
2522,15214.0,110,266.37
2523,15215.0,159,765.87
2524,15216.0,24,93.81
2525,15217.0,28,104.02
2526,15219.0,26,131.22
2527,15220.0,119,303.58
2528,15221.0,50,530.5
2529,15222.0,157,173.02
2530,15223.0,46,180.11
2531,15224.0,40,113.58
2532,15225.0,23,79.35000000000001
2533,15226.0,8,30.74
2534,15227.0,120,534.35
2535,15228.0,235,753.46
2536,15229.0,9,14.450000000000001
2537,15230.0,23,40.980000000000004
2538,15231.0,17,33.22
2539,15232.0,31,31.95
2540,15233.0,1,4.95
2541,15234.0,14,23.560000000000002
2542,15235.0,187,553.52
2543,15236.0,15,24.58
2544,15237.0,99,249.52
2545,15238.0,52,249.58
2546,15239.0,52,112.67
2547,15240.0,245,692.22
2548,15241.0,185,312.81
2549,15242.0,4,8.620000000000001
2550,15243.0,61,190.19
2551,15244.0,50,259.26
2552,15245.0,148,276.01
2553,15246.0,51,153.25
2554,15247.0,18,50.68
2555,15248.0,111,347.27
2556,15250.0,3,3.75
2557,15251.0,246,1000.29
2558,15252.0,121,319.58
2559,15253.0,121,259.61
2560,15254.0,68,232.58
2561,15255.0,193,563.43
2562,15256.0,10,18.900000000000002
2563,15257.0,13,461.6
2564,15258.0,34,191.68
2565,15259.0,57,464.96
2566,15261.0,92,326.21
2567,15262.0,26,73.59
2568,15263.0,12,35.49
2569,15264.0,57,182.26
2570,15265.0,193,696.78
2571,15266.0,46,271.31
2572,15267.0,11,20.189999999999998
2573,15268.0,27,103.9
2574,15269.0,35,251.03
2575,15273.0,1,1.06
2576,15274.0,47,96.77
2577,15275.0,42,139.49
2578,15276.0,194,485.58
2579,15277.0,26,51.76
2580,15278.0,29,36.62
2581,15279.0,99,380.38
2582,15280.0,61,102.0
2583,15282.0,27,35.33
2584,15283.0,10,64.49000000000001
2585,15284.0,1,4.95
2586,15285.0,6,5.67
2587,15286.0,3,13.350000000000001
2588,15287.0,37,82.17
2589,15288.0,181,574.43
2590,15289.0,99,138.4
2591,15290.0,301,839.1899999999999
2592,15292.0,25,115.82
2593,15293.0,19,29.15
2594,15294.0,17,64.75
2595,15295.0,53,104.82
2596,15297.0,41,113.54
2597,15300.0,28,80.14
2598,15302.0,16,91.45
2599,15303.0,71,340.14
2600,15304.0,32,230.2
2601,15305.0,5,17.15
2602,15306.0,163,434.74
2603,15307.0,12,80.95
2604,15308.0,21,84.84
2605,15309.0,61,207.49
2606,15310.0,45,72.55
2607,15312.0,165,460.87
2608,15313.0,1,2.08
2609,15314.0,51,88.53
2610,15315.0,38,33.44
2611,15316.0,1,1.65
2612,15317.0,6,19.7
2613,15318.0,33,19.330000000000002
2614,15319.0,16,51.86
2615,15320.0,36,110.29
2616,15322.0,90,327.41
2617,15323.0,37,145.95
2618,15324.0,8,18.47
2619,15325.0,226,459.75
2620,15326.0,146,449.61
2621,15327.0,10,43.97
2622,15328.0,8,19.71
2623,15329.0,178,793.95
2624,15330.0,13,7.29
2625,15331.0,46,83.66
2626,15332.0,189,494.41
2627,15333.0,16,47.42
2628,15334.0,99,148.14
2629,15335.0,36,101.39
2630,15336.0,15,74.4
2631,15337.0,24,95.83
2632,15338.0,60,148.55
2633,15339.0,232,650.57
2634,15340.0,7,11.1
2635,15341.0,25,65.02
2636,15342.0,26,59.919999999999995
2637,15343.0,21,134.2
2638,15344.0,32,245.22
2639,15345.0,23,180.45999999999998
2640,15346.0,38,122.81
2641,15347.0,43,125.3
2642,15348.0,9,19.02
2643,15349.0,72,211.7
2644,15350.0,35,86.5
2645,15352.0,37,102.95
2646,15354.0,7,663.6
2647,15355.0,14,85.60000000000001
2648,15357.0,1,36.75
2649,15359.0,17,21.92
2650,15360.0,13,30.57
2651,15361.0,10,100.26
2652,15362.0,40,144.48
2653,15363.0,52,147.54
2654,15364.0,29,57.36
2655,15365.0,255,1055.14
2656,15366.0,138,272.21
2657,15367.0,281,805.49
2658,15368.0,8,39.89
2659,15370.0,145,532.4
2660,15371.0,1,4.95
2661,15372.0,60,108.84
2662,15374.0,10,18.41
2663,15375.0,6,6.88
2664,15376.0,117,338.75
2665,15377.0,22,111.0
2666,15378.0,12,22.7
2667,15379.0,265,700.73
2668,15380.0,56,278.11
2669,15381.0,25,115.99000000000001
2670,15383.0,1,10.5
2671,15384.0,122,246.39000000000001
2672,15385.0,21,47.06
2673,15386.0,31,42.98
2674,15387.0,20,43.3
2675,15388.0,10,20.63
2676,15389.0,6,5.84
2677,15390.0,77,147.51
2678,15391.0,13,84.86
2679,15392.0,145,373.99
2680,15393.0,44,147.58
2681,15394.0,229,826.01
2682,15395.0,7,45.8
2683,15396.0,16,57.09
2684,15397.0,6,29.6
2685,15398.0,74,199.67000000000002
2686,15399.0,50,95.49
2687,15400.0,28,80.65
2688,15401.0,14,64.8
2689,15402.0,133,448.18
2690,15403.0,8,3.3200000000000003
2691,15404.0,16,27.509999999999998
2692,15405.0,30,130.97
2693,15406.0,127,345.34
2694,15407.0,153,596.1899999999999
2695,15408.0,34,152.19
2696,15409.0,12,37.8
2697,15410.0,162,590.04
2698,15411.0,100,413.56
2699,15412.0,10,34.71
2700,15414.0,39,125.25
2701,15415.0,48,83.79
2702,15416.0,230,756.36
2703,15417.0,28,52.46
2704,15418.0,69,147.43
2705,15419.0,8,10.489999999999998
2706,15420.0,56,78.63
2707,15421.0,316,837.99
2708,15422.0,121,438.73
2709,15423.0,17,108.17999999999999
2710,15424.0,33,41.47
2711,15425.0,144,452.07
2712,15427.0,306,648.43
2713,15428.0,44,208.84
2714,15429.0,83,172.52
2715,15430.0,41,163.55
2716,15431.0,2,4.04
2717,15432.0,18,90.43
2718,15433.0,53,66.28999999999999
2719,15434.0,139,467.27
2720,15435.0,29,108.32000000000001
2721,15437.0,57,168.95
2722,15438.0,25,88.44
2723,15439.0,57,155.65
2724,15440.0,62,145.0
2725,15441.0,57,200.57
2726,15442.0,2,9.9
2727,15444.0,219,613.38
2728,15445.0,14,68.95
2729,15446.0,116,244.34
2730,15447.0,30,121.92
2731,15448.0,49,150.76
2732,15449.0,62,117.37
2733,15450.0,30,65.18
2734,15451.0,63,190.71
2735,15452.0,202,496.42
2736,15453.0,286,727.96
2737,15454.0,41,118.21
2738,15455.0,2,25.5
2739,15456.0,230,460.4
2740,15457.0,58,109.19
2741,15458.0,13,17.27
2742,15459.0,7,23.82
2743,15460.0,58,164.04
2744,15461.0,5,29.44
2745,15462.0,41,91.85
2746,15463.0,7,12.99
2747,15464.0,157,661.11
2748,15466.0,265,593.95
2749,15467.0,53,120.68
2750,15468.0,88,296.65
2751,15469.0,47,261.65
2752,15470.0,4,1.26
2753,15471.0,162,350.07
2754,15472.0,76,173.98
2755,15473.0,17,44.949999999999996
2756,15474.0,20,87.62
2757,15475.0,29,52.98
2758,15476.0,80,229.8
2759,15477.0,2,3.1999999999999997
2760,15478.0,71,233.07999999999998
2761,15479.0,9,45.4
2762,15481.0,38,65.76
2763,15483.0,290,454.17
2764,15484.0,242,523.94
2765,15485.0,165,624.69
2766,15486.0,1,2.55
2767,15487.0,14,34.47
2768,15488.0,11,35.44
2769,15489.0,123,404.57
2770,15490.0,29,91.1
2771,15491.0,155,600.31
2772,15492.0,35,88.86
2773,15495.0,20,39.35
2774,15496.0,22,58.089999999999996
2775,15497.0,123,459.11
2776,15499.0,42,120.4
2777,15500.0,68,310.17
2778,15501.0,70,222.94
2779,15503.0,123,251.33
2780,15504.0,70,235.03
2781,15505.0,99,233.09
2782,15506.0,278,522.71
2783,15507.0,46,186.45
2784,15508.0,92,312.12
2785,15509.0,29,115.94
2786,15510.0,1,125.0
2787,15511.0,160,638.94
2788,15512.0,32,93.66
2789,15515.0,7,20.12
2790,15516.0,15,41.68
2791,15517.0,27,48.81
2792,15519.0,37,109.19
2793,15520.0,18,31.04
2794,15522.0,57,54.14
2795,15523.0,222,584.11
2796,15524.0,9,192.2
2797,15525.0,261,717.07
2798,15526.0,4,21.979999999999997
2799,15528.0,26,67.8
2800,15530.0,143,373.27
2801,15531.0,228,692.66
2802,15533.0,86,340.53
2803,15534.0,8,29.9
2804,15535.0,139,668.4300000000001
2805,15536.0,16,23.79
2806,15537.0,24,92.69
2807,15538.0,33,422.1
2808,15539.0,41,55.09
2809,15540.0,31,48.15
2810,15541.0,29,60.730000000000004
2811,15542.0,254,665.08
2812,15543.0,58,122.43
2813,15545.0,112,310.52
2814,15546.0,18,98.10000000000001
2815,15548.0,23,74.64
2816,15549.0,163,565.75
2817,15550.0,243,701.87
2818,15551.0,153,480.44
2819,15552.0,30,66.43
2820,15553.0,56,134.98000000000002
2821,15554.0,14,67.35
2822,15556.0,31,55.489999999999995
2823,15557.0,20,71.19
2824,15558.0,26,110.06
2825,15559.0,62,230.6
2826,15560.0,10,26.44
2827,15561.0,96,313.78
2828,15562.0,34,74.03
2829,15563.0,264,503.02
2830,15564.0,4,8.870000000000001
2831,15565.0,8,36.53
2832,15566.0,12,25.73
2833,15567.0,7,22.65
2834,15568.0,53,135.49
2835,15569.0,142,342.45
2836,15573.0,220,613.63
2837,15575.0,3,15.55
2838,15576.0,45,161.15
2839,15577.0,60,204.31
2840,15578.0,13,31.05
2841,15579.0,175,590.57
2842,15580.0,258,646.5600000000001
2843,15582.0,44,105.47
2844,15583.0,46,85.16
2845,15584.0,226,714.16
2846,15585.0,31,70.19
2847,15586.0,39,60.33
2848,15587.0,14,40.620000000000005
2849,15588.0,4,24.15
2850,15589.0,30,128.94
2851,15590.0,88,250.15
2852,15591.0,7,31.950000000000003
2853,15592.0,24,37.550000000000004
2854,15593.0,5,16.65
2855,15594.0,104,329.62
2856,15595.0,4,8.8
2857,15596.0,187,776.05
2858,15597.0,38,86.85000000000001
2859,15598.0,38,81.32
2860,15599.0,83,161.57
2861,15600.0,74,268.74
2862,15602.0,141,389.87
2863,15603.0,5,4.76
2864,15604.0,17,26.240000000000002
2865,15605.0,112,528.29
2866,15606.0,159,605.9
2867,15607.0,115,288.0
2868,15608.0,105,289.02
2869,15609.0,18,93.84
2870,15610.0,6,11.24
2871,15611.0,100,613.47
2872,15612.0,6,36.85
2873,15613.0,27,46.18
2874,15614.0,85,305.34
2875,15616.0,13,91.09
2876,15617.0,42,134.75
2877,15618.0,49,126.351
2878,15619.0,3,13.25
2879,15620.0,136,461.27
2880,15621.0,18,40.3
2881,15623.0,108,418.22
2882,15624.0,34,124.31
2883,15625.0,177,251.15
2884,15626.0,82,137.77
2885,15627.0,24,39.25
2886,15628.0,324,812.5
2887,15629.0,77,221.7
2888,15630.0,81,220.58
2889,15631.0,39,87.52
2890,15632.0,177,486.02
2891,15633.0,185,633.48
2892,15634.0,34,124.0
2893,15635.0,2,37.7
2894,15636.0,57,206.43
2895,15637.0,41,125.86
2896,15638.0,29,111.15
2897,15639.0,72,225.79999999999998
2898,15641.0,311,619.0600000000001
2899,15642.0,6,2.5
2900,15643.0,36,208.24
2901,15644.0,238,424.1
2902,15645.0,69,229.22
2903,15646.0,86,185.34
2904,15647.0,11,18.6
2905,15648.0,28,129.45
2906,15649.0,12,69.2
2907,15650.0,37,180.01
2908,15651.0,60,124.25
2909,15652.0,105,445.19
2910,15653.0,6,5.4399999999999995
2911,15654.0,21,64.49
2912,15655.0,37,134.78
2913,15656.0,47,207.32999999999998
2914,15657.0,1,1.25
2915,15658.0,133,742.5
2916,15659.0,21,118.68
2917,15660.0,165,382.46
2918,15661.0,44,118.64
2919,15662.0,12,45.4
2920,15663.0,9,22.59
2921,15664.0,74,220.31
2922,15665.0,288,644.4
2923,15666.0,67,136.73
2924,15667.0,13,20.22
2925,15668.0,1,1.06
2926,15669.0,35,111.4
2927,15670.0,20,75.7
2928,15671.0,81,205.76
2929,15672.0,3,20.65
2930,15673.0,288,814.47
2931,15675.0,35,112.46
2932,15676.0,216,706.53
2933,15677.0,72,253.66
2934,15678.0,97,273.67
2935,15679.0,110,121.48
2936,15680.0,268,777.26
2937,15681.0,103,288.75
2938,15682.0,26,54.78
2939,15683.0,26,62.77
2940,15684.0,14,70.3
2941,15685.0,17,29.970000000000002
2942,15686.0,1,1.25
2943,15687.0,168,716.81
2944,15688.0,27,64.37
2945,15689.0,24,85.59
2946,15690.0,19,12.98
2947,15691.0,15,53.35
2948,15692.0,12,22.85
2949,15693.0,1,1.25
2950,15694.0,163,774.3
2951,15695.0,59,231.26
2952,15697.0,14,48.25
2953,15698.0,2,1.9
2954,15699.0,18,111.25999999999999
2955,15700.0,89,258.63
2956,15701.0,237,697.18
2957,15702.0,30,102.48
2958,15703.0,5,14.65
2959,15704.0,209,671.95
2960,15705.0,6,36.3
2961,15706.0,59,309.29
2962,15707.0,214,488.24
2963,15709.0,27,124.69999999999999
2964,15710.0,110,270.98
2965,15711.0,25,84.45
2966,15712.0,167,653.14
2967,15713.0,63,295.32
2968,15714.0,49,142.04
2969,15715.0,38,155.36
2970,15716.0,326,875.26
2971,15717.0,24,81.35
2972,15718.0,18,90.92
2973,15720.0,155,422.97
2974,15721.0,91,187.20000000000002
2975,15722.0,197,773.65
2976,15723.0,129,351.79
2977,15724.0,20,64.2
2978,15725.0,32,84.84
2979,15726.0,23,111.28
2980,15728.0,16,65.7
2981,15729.0,13,63.65
2982,15730.0,115,348.74
2983,15731.0,8,8.9
2984,15732.0,107,242.61
2985,15733.0,10,43.5
2986,15734.0,43,494.04
2987,15735.0,19,61.3
